unit	cluster	hap1	hap2	purity	score
237	1	21	0	1.0000	229.5220
1335	1	12	9	0.5714	48.7104
1935	0	19	23	0.5476	0.0000
1942	1	1	16	0.9412	50.0271
742	1	0	23	1.0000	265.3651
199	0	28	27	0.5091	0.0000
686	1	0	35	1.0000	313.4885
1592	0	0	27	1.0000	89.4697
474	1	26	0	1.0000	140.1228
378	1	37	0	1.0000	382.1028
467	1	21	1	0.9545	79.9215
1437	1	28	0	1.0000	396.6533
764	0	35	0	1.0000	0.0000
10	0	2	29	0.9355	127.9710
1849	0	22	2	0.9167	73.2546
1188	1	2	21	0.9130	45.3292
190	0	15	8	0.6522	100.0190
890	1	23	8	0.7419	75.2593
885	0	16	15	0.5161	57.5797
34	0	0	35	1.0000	389.3880
1444	1	0	26	1.0000	96.5990
1816	0	14	9	0.6087	57.9215
615	1	15	15	0.5000	53.8013
716	1	29	0	1.0000	280.8129
1468	0	1	23	0.9583	72.3820
1747	0	25	0	1.0000	279.4550
1877	0	13	14	0.5185	281.4719
557	1	27	0	1.0000	132.6239
1493	1	20	1	0.9524	63.6981
1336	1	13	15	0.5357	51.1126
1749	1	0	20	1.0000	342.5547
56	1	6	11	0.6471	45.4109
22	0	22	0	1.0000	0.0000
1163	1	15	17	0.5312	34.0168
395	0	35	0	1.0000	298.0625
1421	1	15	8	0.6522	64.5057
1665	0	14	8	0.6364	83.0711
1557	1	24	0	1.0000	211.5658
695	0	31	27	0.5345	0.0000
186	0	0	25	1.0000	267.8766
968	0	30	0	1.0000	317.4043
1198	1	1	19	0.9500	199.7063
1561	0	0	35	1.0000	198.3841
259	0	28	0	1.0000	319.2704
1046	1	12	12	0.5000	34.4337
1520	2	15	0	1.0000	631.6443
228	0	23	2	0.9200	83.6472
1603	0	1	26	0.9630	300.9694
1709	1	39	0	1.0000	247.1690
1268	1	0	16	1.0000	166.8928
31	1	31	0	1.0000	337.6588
356	1	1	30	0.9677	328.4801
606	0	0	33	1.0000	224.5772
1346	0	33	38	0.5352	0.0000
94	0	1	18	0.9474	207.5401
60	1	24	0	1.0000	223.6689
87	0	24	1	0.9600	177.6085
1593	0	28	0	1.0000	0.0000
628	1	19	11	0.6333	45.0619
1735	1	10	8	0.5556	46.9934
1386	0	28	0	1.0000	209.1989
1110	0	24	0	1.0000	254.6348
1008	0	0	32	1.0000	0.0000
668	1	1	33	0.9706	138.3509
821	0	32	30	0.5161	0.0000
1313	0	1	22	0.9565	250.1376
991	1	14	0	1.0000	160.3432
752	0	1	26	0.9630	85.9199
297	0	39	29	0.5735	0.0000
628	0	5	10	0.6667	45.0619
1286	1	17	0	1.0000	240.5967
1700	0	22	6	0.7857	100.3705
644	0	33	31	0.5156	0.0000
1757	1	1	32	0.9697	278.0009
1557	0	1	21	0.9545	211.5658
1779	0	0	16	1.0000	114.5235
1841	0	8	11	0.5789	45.0675
212	1	30	1	0.9677	240.4427
370	1	11	14	0.5600	116.9706
1068	1	29	6	0.8286	103.4542
970	1	0	36	1.0000	300.3567
446	0	32	1	0.9697	344.0687
1078	0	24	1	0.9600	251.5256
1521	0	21	27	0.5625	61.1666
1813	0	9	11	0.5500	38.3772
901	0	42	0	1.0000	401.9602
1389	0	22	0	1.0000	0.0000
8	1	0	25	1.0000	149.9153
1667	0	32	0	1.0000	316.2483
980	1	0	29	1.0000	254.2919
653	0	0	23	1.0000	59.6620
729	1	18	0	1.0000	229.7853
1426	1	21	1	0.9545	220.6585
1197	1	14	15	0.5172	36.7593
780	1	3	29	0.9062	102.9239
1900	0	20	4	0.8333	81.7261
1607	1	28	3	0.9032	148.0874
1571	0	29	0	1.0000	349.4399
1664	1	2	30	0.9375	172.1328
1740	0	30	0	1.0000	0.0000
684	1	5	25	0.8333	87.4712
155	0	24	0	1.0000	330.3314
1605	0	0	34	1.0000	0.0000
1154	1	11	10	0.5238	31.3651
1319	0	0	30	1.0000	189.7902
524	0	12	12	0.5000	65.1613
1193	0	0	25	1.0000	76.9379
367	0	0	32	1.0000	0.0000
1155	1	5	24	0.8276	86.7966
90	1	21	23	0.5227	49.7683
314	0	30	0	1.0000	151.1328
1704	1	29	0	1.0000	84.1127
1364	0	0	32	1.0000	0.0000
1439	0	0	31	1.0000	0.0000
242	1	0	33	1.0000	209.7453
204	0	10	8	0.5556	61.6015
234	1	0	19	1.0000	190.1985
144	0	0	30	1.0000	0.0000
1112	0	20	13	0.6061	61.7961
1786	1	3	19	0.8636	55.6242
951	1	1	27	0.9643	58.3177
142	1	26	0	1.0000	266.6675
1400	1	24	1	0.9600	243.6502
253	1	29	0	1.0000	100.7861
535	1	16	9	0.6400	30.9003
1226	0	37	0	1.0000	285.7974
76	1	0	26	1.0000	277.8342
3	0	22	0	1.0000	0.0000
1497	1	0	14	1.0000	137.8042
1902	0	17	17	0.5000	0.0000
978	0	0	19	1.0000	175.8541
1914	1	17	9	0.6538	181.9451
1709	0	0	24	1.0000	247.1690
603	0	24	20	0.5455	70.5080
1160	0	14	6	0.7000	44.0977
1897	1	21	1	0.9545	73.3677
1809	0	14	0	1.0000	0.0000
539	0	0	23	1.0000	227.4897
1711	0	34	19	0.6415	0.0000
312	1	3	28	0.9032	171.9680
1471	0	21	28	0.5714	0.0000
1287	0	0	30	1.0000	234.2988
1300	1	1	22	0.9565	62.9949
414	0	22	0	1.0000	0.0000
572	1	0	30	1.0000	339.4994
1268	0	20	0	1.0000	166.8928
781	0	23	22	0.5111	56.8332
408	0	26	0	1.0000	204.5708
454	1	0	27	1.0000	337.1404
1390	1	1	17	0.9444	204.7553
1852	0	18	15	0.5455	0.0000
1438	1	11	12	0.5217	53.0246
1272	1	0	24	1.0000	329.6203
1882	0	5	10	0.6667	56.1687
532	1	19	7	0.7308	78.7003
386	0	26	0	1.0000	390.0518
636	1	3	16	0.8421	66.5939
1535	0	1	20	0.9524	209.6112
1348	1	13	1	0.9286	214.6681
351	1	0	24	1.0000	251.8974
1029	0	29	0	1.0000	0.0000
1289	0	27	0	1.0000	186.6571
1221	0	26	0	1.0000	198.5921
1024	0	2	20	0.9091	73.9137
641	0	34	0	1.0000	0.0000
1426	0	1	28	0.9655	220.6585
930	1	0	25	1.0000	281.1491
921	1	2	23	0.9200	96.2574
692	0	14	12	0.5385	51.1180
732	0	0	31	1.0000	330.1116
425	1	35	0	1.0000	156.9553
781	1	8	9	0.5294	56.8332
855	1	0	18	1.0000	242.1767
1202	0	31	0	1.0000	277.9631
1356	0	0	23	1.0000	147.4420
1066	0	34	24	0.5862	0.0000
1301	0	7	9	0.5625	46.7628
559	1	1	23	0.9583	140.5615
686	0	32	1	0.9697	313.4885
1285	0	24	1	0.9600	121.2144
670	1	1	40	0.9756	201.5772
635	0	24	27	0.5294	0.0000
1939	0	23	20	0.5349	0.0000
1169	0	0	25	1.0000	0.0000
195	0	28	28	0.5000	0.0000
12	1	0	27	1.0000	267.0312
73	0	15	8	0.6522	54.9679
164	1	15	21	0.5833	40.8401
1602	0	24	0	1.0000	0.0000
890	0	10	12	0.5455	75.2593
336	1	3	20	0.8696	133.9324
1542	1	0	22	1.0000	189.8848
926	0	26	1	0.9630	130.1211
462	0	6	11	0.6471	68.1481
760	0	23	1	0.9583	162.0110
523	1	15	17	0.5312	45.1258
224	0	1	28	0.9655	197.1388
17	1	1	20	0.9524	84.9420
333	0	28	0	1.0000	0.0000
323	1	15	17	0.5312	56.2490
1698	1	4	16	0.8000	72.4267
1623	0	23	1	0.9583	73.9817
812	0	11	15	0.5769	53.7888
1034	1	22	1	0.9565	46.4824
536	1	0	33	1.0000	310.5932
965	1	23	3	0.8846	95.9058
776	1	0	26	1.0000	266.7509
964	0	30	0	1.0000	140.2654
1161	1	17	23	0.5750	97.7058
1707	0	15	3	0.8333	53.2344
1674	1	24	0	1.0000	256.7851
1484	0	6	11	0.6471	49.0650
741	0	23	1	0.9583	101.2615
611	0	1	25	0.9615	327.5270
511	1	16	17	0.5152	48.2689
505	0	29	1	0.9667	315.7067
1463	1	31	3	0.9118	91.6389
8	0	24	3	0.8889	149.9153
255	0	26	0	1.0000	0.0000
1230	0	1	22	0.9565	96.7873
1323	1	12	7	0.6316	87.2468
755	0	28	28	0.5000	0.0000
35	0	29	0	1.0000	0.0000
1483	1	0	22	1.0000	70.0788
346	1	4	22	0.8462	117.4799
415	0	22	0	1.0000	0.0000
865	1	0	25	1.0000	196.2593
1416	0	36	0	1.0000	0.0000
1097	1	22	4	0.8462	94.7988
1321	0	0	30	1.0000	327.3611
1242	1	23	10	0.6970	52.7537
1150	0	0	27	1.0000	203.1896
138	0	18	0	1.0000	179.2600
28	0	18	2	0.9000	130.0103
1903	0	28	17	0.6222	0.0000
1895	0	21	15	0.5833	0.0000
398	0	0	28	1.0000	0.0000
276	0	0	18	1.0000	0.0000
373	1	23	0	1.0000	265.3107
1118	1	33	0	1.0000	176.4226
1586	0	29	0	1.0000	0.0000
286	0	22	0	1.0000	210.9519
580	0	3	20	0.8696	53.7785
748	1	15	21	0.5833	93.1352
1132	1	0	22	1.0000	57.0015
1941	0	15	20	0.5714	0.0000
1040	0	25	0	1.0000	255.8687
1500	1	2	27	0.9310	69.1112
539	1	24	0	1.0000	227.4897
547	0	28	0	1.0000	649.2745
1034	0	1	27	0.9643	46.4824
432	0	0	24	1.0000	288.9687
734	0	0	23	1.0000	0.0000
1700	1	6	29	0.8286	100.3705
1051	1	30	0	1.0000	276.3986
871	0	14	5	0.7368	38.7159
970	0	25	0	1.0000	300.3567
1863	1	17	1	0.9444	48.8791
879	1	11	18	0.6207	45.9289
67	0	11	8	0.5789	62.4822
1022	0	30	0	1.0000	480.5769
1649	0	32	0	1.0000	57.6417
540	0	1	24	0.9600	175.9237
475	1	21	1	0.9545	226.5142
98	1	13	22	0.6286	56.4038
1367	0	0	31	1.0000	185.5766
443	0	15	14	0.5172	44.9845
1726	0	0	25	1.0000	0.0000
767	0	19	0	1.0000	207.2094
326	1	2	20	0.9091	148.6251
1156	1	20	4	0.8333	60.7595
172	1	9	12	0.5714	49.9509
1528	0	0	33	1.0000	0.0000
469	0	4	18	0.8182	87.1310
968	1	0	32	1.0000	317.4043
1204	0	29	3	0.9062	84.9763
1215	0	28	0	1.0000	314.8060
845	0	35	0	1.0000	0.0000
89	1	19	27	0.5870	66.6082
688	1	35	0	1.0000	230.5614
945	0	0	22	1.0000	205.4517
334	0	24	0	1.0000	0.0000
1221	1	0	25	1.0000	198.5921
1350	0	1	19	0.9500	225.0829
1222	1	26	0	1.0000	412.0245
1739	0	24	0	1.0000	313.8956
1807	0	14	0	1.0000	0.0000
268	1	0	19	1.0000	204.5011
1409	1	0	26	1.0000	327.9795
990	1	10	11	0.5238	54.9302
967	0	29	32	0.5246	0.0000
1786	0	22	1	0.9565	55.6242
1061	0	15	5	0.7500	58.9692
1392	0	20	0	1.0000	0.0000
1782	0	15	13	0.5357	0.0000
1400	0	0	29	1.0000	243.6502
1397	0	0	39	1.0000	0.0000
1618	2	24	0	1.0000	903.5626
667	0	17	11	0.6071	55.3534
270	1	1	20	0.9524	231.2423
1496	0	1	27	0.9643	301.9174
520	0	14	15	0.5172	395.7568
