unit	cluster	hap1	hap2	purity	score
1929	1	1	1	0.5000	49.5703
523	1	15	19	0.5588	45.1258
472	0	24	0	1.0000	86.9569
1504	0	32	0	1.0000	0.0000
1045	1	32	0	1.0000	76.9894
946	0	0	22	1.0000	129.3371
1313	1	22	0	1.0000	250.1376
1078	1	0	30	1.0000	251.5256
653	0	0	23	1.0000	59.6620
1254	0	19	1	0.9500	36.4447
1060	0	20	0	1.0000	0.0000
1298	0	1	30	0.9677	35.6036
1111	0	22	0	1.0000	188.7059
1528	0	0	33	1.0000	0.0000
603	1	42	1	0.9767	70.5080
21	1	2	29	0.9355	53.1658
1032	0	0	30	1.0000	0.0000
470	1	0	23	1.0000	169.3061
1210	1	0	30	1.0000	317.3664
1215	0	0	29	1.0000	314.8060
870	0	31	1	0.9688	42.0646
1419	0	39	0	1.0000	0.0000
1469	1	0	31	1.0000	36.7806
1679	0	25	0	1.0000	344.1690
137	0	20	0	1.0000	328.7250
895	0	5	3	0.6250	103.8816
196	0	28	26	0.5185	0.0000
810	1	1	19	0.9500	62.3107
1498	5	29	2	0.9355	4937.4704
64	1	0	29	1.0000	96.9578
205	1	21	16	0.5676	48.9362
1923	0	20	21	0.5122	0.0000
730	0	0	24	1.0000	249.0097
537	0	30	1	0.9677	295.9268
1240	1	30	0	1.0000	92.8818
983	1	0	30	1.0000	326.6190
35	0	29	0	1.0000	0.0000
539	1	24	0	1.0000	227.4897
1549	0	28	0	1.0000	0.0000
1653	1	22	1	0.9565	400.4716
141	0	38	0	1.0000	367.2083
1163	1	21	1	0.9545	34.0168
520	2	22	1	0.9565	395.7568
959	1	30	0	1.0000	70.8284
1656	1	4	2	0.6667	49.3722
536	1	0	32	1.0000	310.5932
1352	1	36	0	1.0000	249.2931
1525	1	25	0	1.0000	321.2831
462	0	39	0	1.0000	68.1481
1360	0	1	25	0.9615	135.9124
1496	0	31	0	1.0000	301.9174
1442	1	1	24	0.9600	219.8351
1919	0	5	8	0.6154	62.6554
1410	1	0	25	1.0000	276.1688
1338	1	31	0	1.0000	156.5496
1898	0	23	15	0.6053	0.0000
1803	0	14	17	0.5484	140.3402
222	0	29	0	1.0000	64.2690
1409	0	31	0	1.0000	327.9795
1025	1	22	0	1.0000	78.6128
802	0	19	0	1.0000	0.0000
6	1	27	3	0.9000	34.4473
1100	0	31	0	1.0000	497.1415
1370	1	0	33	1.0000	205.8687
953	0	29	0	1.0000	0.0000
1226	0	39	0	1.0000	285.7974
961	1	28	0	1.0000	55.0599
1191	1	27	0	1.0000	323.8551
1652	0	0	24	1.0000	234.2436
8	1	23	0	1.0000	149.9153
1219	0	0	30	1.0000	311.6942
997	0	27	0	1.0000	283.1685
1200	1	28	0	1.0000	92.5044
1400	0	24	0	1.0000	243.6502
1300	0	0	22	1.0000	62.9949
265	1	16	0	1.0000	218.0897
355	0	0	27	1.0000	296.4108
565	0	0	31	1.0000	291.9717
562	1	0	25	1.0000	45.6204
1655	0	0	30	1.0000	0.0000
164	1	0	29	1.0000	40.8401
748	0	30	1	0.9677	93.1352
1335	0	18	12	0.6000	48.7104
1801	0	16	20	0.5556	0.0000
553	1	1	23	0.9583	187.9879
973	0	20	0	1.0000	293.4744
1388	1	27	0	1.0000	265.9155
1356	1	0	23	1.0000	147.4420
296	0	16	28	0.6364	43.9270
1702	0	27	3	0.9000	70.1731
1019	0	38	25	0.6032	0.0000
405	0	0	26	1.0000	282.5722
1137	0	19	11	0.6333	58.7930
713	0	27	0	1.0000	160.0180
1310	1	0	21	1.0000	178.0558
1792	1	0	1	1.0000	123.4311
1707	0	2	16	0.8889	53.2344
1393	0	11	0	1.0000	0.0000
1391	0	22	0	1.0000	0.0000
1752	0	0	36	1.0000	98.5627
1186	1	25	0	1.0000	322.1977
872	1	0	24	1.0000	89.4771
194	0	18	24	0.5714	58.5048
88	0	0	27	1.0000	45.1290
700	0	21	0	1.0000	0.0000
1524	1	4	21	0.8400	140.2031
807	1	0	19	1.0000	194.9785
1382	0	31	0	1.0000	138.4376
604	0	0	28	1.0000	416.9849
285	1	0	21	1.0000	204.7519
76	1	22	0	1.0000	277.8342
1667	0	0	20	1.0000	316.2483
1329	0	0	22	1.0000	78.5478
1795	0	16	19	0.5429	0.0000
1354	1	29	0	1.0000	344.4464
256	0	25	0	1.0000	0.0000
663	0	27	0	1.0000	52.6107
1889	0	16	15	0.5161	0.0000
189	0	25	26	0.5098	0.0000
871	1	26	0	1.0000	38.7159
270	0	27	0	1.0000	231.2423
271	0	0	30	1.0000	336.0619
1206	0	0	21	1.0000	78.9126
237	0	21	0	1.0000	229.5220
1641	0	0	29	1.0000	314.4686
917	1	1	18	0.9474	48.7049
243	1	28	5	0.8485	40.7470
526	0	0	30	1.0000	0.0000
1737	1	0	16	1.0000	39.7402
654	0	38	0	1.0000	290.3635
218	1	24	1	0.9600	47.2164
1055	0	0	22	1.0000	0.0000
555	0	40	4	0.9091	339.0074
1939	0	23	20	0.5349	0.0000
464	0	0	25	1.0000	86.9629
122	0	0	30	1.0000	116.1895
316	0	26	1	0.9630	45.5176
181	0	32	0	1.0000	0.0000
1515	0	0	22	1.0000	210.3215
554	1	30	1	0.9677	79.0496
1052	1	0	24	1.0000	348.6557
266	1	17	0	1.0000	194.0429
747	1	20	0	1.0000	175.9963
293	1	22	1	0.9565	52.6168
322	0	35	19	0.6481	40.9863
1016	0	0	34	1.0000	350.3953
1041	1	1	28	0.9655	144.6620
1934	1	13	3	0.8125	78.6487
90	0	29	0	1.0000	49.7683
543	1	29	2	0.9355	597.0754
1014	0	20	31	0.6078	34.7610
92	0	32	0	1.0000	317.1356
636	0	23	19	0.5476	66.5939
1796	0	13	6	0.6842	53.9157
1550	0	0	36	1.0000	365.1749
943	0	33	0	1.0000	81.7012
655	1	0	27	1.0000	270.8028
590	1	0	29	1.0000	82.5900
1131	0	25	21	0.5435	0.0000
343	1	28	1	0.9655	59.0335
649	0	28	1	0.9655	44.5275
1498	7	12	1	0.9231	4937.4704
778	1	36	0	1.0000	146.6401
1708	0	0	13	1.0000	54.6017
1524	0	29	0	1.0000	140.2031
1669	1	1	31	0.9688	287.9066
101	1	24	2	0.9231	48.9273
1501	0	0	32	1.0000	345.5844
1815	1	2	6	0.7500	49.8447
849	0	36	0	1.0000	350.6697
1329	1	25	0	1.0000	78.5478
988	1	18	0	1.0000	230.0440
1897	0	0	19	1.0000	73.3677
555	1	0	27	1.0000	339.0074
132	0	36	0	1.0000	59.9226
283	0	28	1	0.9655	183.4874
1577	1	23	1	0.9583	129.7595
565	1	25	0	1.0000	291.9717
1474	1	2	26	0.9286	41.8835
1509	0	31	25	0.5536	0.0000
420	0	0	27	1.0000	208.3874
1493	1	21	1	0.9545	63.6981
1813	0	5	16	0.7619	38.3772
458	0	41	25	0.6212	0.0000
78	1	0	33	1.0000	32.2054
1611	0	0	29	1.0000	315.1134
752	0	30	0	1.0000	85.9199
202	0	30	0	1.0000	321.8609
1433	0	21	0	1.0000	136.7607
1277	0	21	30	0.5882	51.4536
1873	0	17	20	0.5405	0.0000
1891	0	22	23	0.5111	0.0000
1514	0	0	29	1.0000	273.6094
1254	1	0	25	1.0000	36.4447
190	0	19	7	0.7308	100.0190
1375	0	29	0	1.0000	173.6784
1002	0	32	21	0.6038	0.0000
708	1	0	31	1.0000	349.2882
605	0	22	0	1.0000	214.7515
1646	1	21	0	1.0000	180.8848
1238	0	0	30	1.0000	137.6246
310	0	22	0	1.0000	38.6941
1690	0	23	26	0.5306	0.0000
484	0	0	26	1.0000	255.7834
358	0	0	29	1.0000	312.7713
662	0	0	29	1.0000	57.7505
129	0	0	26	1.0000	282.9445
362	0	0	24	1.0000	0.0000
1248	0	1	30	0.9677	2484.9854
905	0	0	32	1.0000	0.0000
1838	1	1	20	0.9524	83.9505
408	1	26	0	1.0000	204.5708
1421	1	29	5	0.8529	64.5057
372	0	1	22	0.9565	83.4530
288	0	22	0	1.0000	0.0000
869	0	0	24	1.0000	0.0000
434	1	0	28	1.0000	191.9884
153	0	27	21	0.5625	1089.4656
188	1	18	1	0.9474	176.5975
922	1	21	2	0.9130	76.8886
272	1	30	0	1.0000	207.9522
1336	0	1	2	0.6667	51.1126
1316	1	0	22	1.0000	221.2983
552	1	1	24	0.9600	87.8169
206	0	16	4	0.8000	43.7372
1846	0	23	30	0.5660	0.0000
1624	0	1	23	0.9583	90.1643
1248	3	0	22	1.0000	2484.9854
373	1	0	35	1.0000	265.3107
828	0	23	23	0.5000	0.0000
608	0	1	0	1.0000	55.9046
1134	1	26	0	1.0000	93.1456
767	0	0	20	1.0000	207.2094
85	0	33	0	1.0000	362.2749
993	0	0	28	1.0000	41.9380
990	0	26	22	0.5417	54.9302
1862	0	31	20	0.6078	424.5036
1817	0	20	20	0.5000	0.0000
1674	0	0	18	1.0000	256.7851
724	0	2	35	0.9459	359.7711
39	0	21	0	1.0000	196.4655
1588	0	31	0	1.0000	0.0000
1625	1	21	0	1.0000	164.6886
763	1	0	35	1.0000	235.4307
448	1	0	17	1.0000	265.3079
587	1	33	2	0.9429	190.2030
341	0	0	30	1.0000	384.4199
84	1	1	30	0.9677	283.7811
1468	0	23	1	0.9583	72.3820
1825	0	2	17	0.8947	70.7552
1692	1	20	1	0.9524	84.9976
131	0	0	28	1.0000	0.0000
681	0	1	29	0.9667	83.7710
1848	1	2	6	0.7500	329.4988
1067	0	36	24	0.6000	0.0000
174	0	6	12	0.6667	76.7323
1474	0	17	0	1.0000	41.8835
1132	0	24	4	0.8571	57.0015
1236	0	27	0	1.0000	417.7438
717	0	26	0	1.0000	280.1498
1252	0	0	36	1.0000	0.0000
240	0	1	26	0.9630	50.9892
1246	1	2	25	0.9259	209.1260
55	0	24	1	0.9600	50.2327
897	0	0	28	1.0000	278.2355
1431	0	4	24	0.8571	55.0750
1096	1	0	27	1.0000	250.5315
1564	1	0	31	1.0000	304.2135
1687	0	0	24	1.0000	226.4879
856	1	24	0	1.0000	229.0273
933	0	28	27	0.5091	0.0000
1125	0	33	26	0.5593	0.0000
1793	0	18	20	0.5263	0.0000
